datetime,date,time,depth,LightRaw,DO_mg.L,Temp_C,daylight
2021-07-28T18:00:00Z,2021-07-28,14:00:00,deep,122,7.67,29.48,122
2021-07-28T18:00:00Z,2021-07-28,14:00:00,deep,122,7.68,29.48,122
2021-07-28T18:00:00Z,2021-07-28,14:00:00,deep,122,7.67,29.48,122
2021-07-28T18:10:00Z,2021-07-28,14:10:00,deep,69,NA,NA,69
2021-07-28T18:20:00Z,2021-07-28,14:20:00,deep,112,NA,NA,112
2021-07-28T18:30:00Z,2021-07-28,14:30:00,deep,103,NA,NA,103
2021-07-28T18:40:00Z,2021-07-28,14:40:00,deep,64,NA,NA,64
2021-07-28T18:50:00Z,2021-07-28,14:50:00,deep,70,NA,NA,70
2021-07-28T19:00:00Z,2021-07-28,15:00:00,deep,113,7.62,29.48,113
2021-07-28T19:00:00Z,2021-07-28,15:00:00,deep,113,7.6,29.48,113
2021-07-28T19:00:00Z,2021-07-28,15:00:00,deep,113,7.64,29.48,113
2021-07-28T19:00:00Z,2021-07-28,15:00:00,deep,113,7.62,29.48,113
2021-07-28T19:00:00Z,2021-07-28,15:00:00,deep,113,7.63,29.48,113
2021-07-28T19:00:00Z,2021-07-28,15:00:00,deep,113,7.63,29.48,113
2021-07-28T19:00:00Z,2021-07-28,15:00:00,deep,113,7.62,29.48,113
2021-07-28T19:00:00Z,2021-07-28,15:00:00,deep,113,7.66,29.48,113
2021-07-28T19:00:00Z,2021-07-28,15:00:00,deep,113,7.62,29.48,113
2021-07-28T19:00:00Z,2021-07-28,15:00:00,deep,113,7.58,29.48,113
2021-07-28T19:00:00Z,2021-07-28,15:00:00,deep,113,7.57,29.48,113
2021-07-28T19:00:00Z,2021-07-28,15:00:00,deep,113,7.62,29.48,113
2021-07-28T19:10:00Z,2021-07-28,15:10:00,deep,130,NA,NA,130
2021-07-28T19:20:00Z,2021-07-28,15:20:00,deep,64,NA,NA,64
2021-07-28T19:30:00Z,2021-07-28,15:30:00,deep,51,NA,NA,51
2021-07-28T19:40:00Z,2021-07-28,15:40:00,deep,45,NA,NA,45
2021-07-28T19:50:00Z,2021-07-28,15:50:00,deep,50,NA,NA,50
2021-07-28T20:00:00Z,2021-07-28,16:00:00,deep,62,7.66,29.46,62
2021-07-28T20:00:00Z,2021-07-28,16:00:00,deep,62,7.67,29.46,62
2021-07-28T20:00:00Z,2021-07-28,16:00:00,deep,62,7.64,29.46,62
2021-07-28T20:00:00Z,2021-07-28,16:00:00,deep,62,7.66,29.46,62
2021-07-28T20:00:00Z,2021-07-28,16:00:00,deep,62,7.7,29.46,62
2021-07-28T20:00:00Z,2021-07-28,16:00:00,deep,62,7.66,29.46,62
2021-07-28T20:00:00Z,2021-07-28,16:00:00,deep,62,7.7,29.46,62
2021-07-28T20:00:00Z,2021-07-28,16:00:00,deep,62,7.69,29.46,62
2021-07-28T20:00:00Z,2021-07-28,16:00:00,deep,62,7.68,29.46,62
2021-07-28T20:00:00Z,2021-07-28,16:00:00,deep,62,7.65,29.48,62
2021-07-28T20:00:00Z,2021-07-28,16:00:00,deep,62,7.65,29.46,62
2021-07-28T20:00:00Z,2021-07-28,16:00:00,deep,62,7.63,29.48,62
2021-07-28T20:10:00Z,2021-07-28,16:10:00,deep,69,NA,NA,69
2021-07-28T20:20:00Z,2021-07-28,16:20:00,deep,67,NA,NA,67
2021-07-28T20:30:00Z,2021-07-28,16:30:00,deep,105,NA,NA,105
2021-07-28T20:40:00Z,2021-07-28,16:40:00,deep,151,NA,NA,151
2021-07-28T20:50:00Z,2021-07-28,16:50:00,deep,141,NA,NA,141
2021-07-28T21:00:00Z,2021-07-28,17:00:00,deep,141,7.7,29.46,141
2021-07-28T21:00:00Z,2021-07-28,17:00:00,deep,141,7.71,29.46,141
2021-07-28T21:00:00Z,2021-07-28,17:00:00,deep,141,7.71,29.46,141
2021-07-28T21:00:00Z,2021-07-28,17:00:00,deep,141,7.7,29.46,141
2021-07-28T21:00:00Z,2021-07-28,17:00:00,deep,141,7.69,29.46,141
2021-07-28T21:00:00Z,2021-07-28,17:00:00,deep,141,7.63,29.46,141
2021-07-28T21:00:00Z,2021-07-28,17:00:00,deep,141,7.69,29.46,141
2021-07-28T21:00:00Z,2021-07-28,17:00:00,deep,141,7.65,29.46,141
2021-07-28T21:00:00Z,2021-07-28,17:00:00,deep,141,7.71,29.46,141
2021-07-28T21:00:00Z,2021-07-28,17:00:00,deep,141,7.64,29.46,141
2021-07-28T21:00:00Z,2021-07-28,17:00:00,deep,141,7.61,29.46,141
2021-07-28T21:00:00Z,2021-07-28,17:00:00,deep,141,7.65,29.46,141
2021-07-28T21:10:00Z,2021-07-28,17:10:00,deep,130,NA,NA,130
2021-07-28T21:20:00Z,2021-07-28,17:20:00,deep,88,NA,NA,88
2021-07-28T21:30:00Z,2021-07-28,17:30:00,deep,33,NA,NA,33
2021-07-28T21:40:00Z,2021-07-28,17:40:00,deep,21,NA,NA,21
2021-07-28T21:50:00Z,2021-07-28,17:50:00,deep,14,NA,NA,14
2021-07-28T22:00:00Z,2021-07-28,18:00:00,deep,12,7.69,29.46,12
2021-07-28T22:00:00Z,2021-07-28,18:00:00,deep,12,7.63,29.46,12
2021-07-28T22:00:00Z,2021-07-28,18:00:00,deep,12,7.6,29.46,12
2021-07-28T22:00:00Z,2021-07-28,18:00:00,deep,12,7.6,29.46,12
2021-07-28T22:00:00Z,2021-07-28,18:00:00,deep,12,7.69,29.46,12
2021-07-28T22:00:00Z,2021-07-28,18:00:00,deep,12,7.7,29.46,12
2021-07-28T22:00:00Z,2021-07-28,18:00:00,deep,12,7.69,29.46,12
2021-07-28T22:00:00Z,2021-07-28,18:00:00,deep,12,7.68,29.46,12
2021-07-28T22:00:00Z,2021-07-28,18:00:00,deep,12,7.68,29.46,12
2021-07-28T22:00:00Z,2021-07-28,18:00:00,deep,12,7.65,29.46,12
2021-07-28T22:00:00Z,2021-07-28,18:00:00,deep,12,7.63,29.46,12
2021-07-28T22:00:00Z,2021-07-28,18:00:00,deep,12,7.62,29.46,12
2021-07-28T22:10:00Z,2021-07-28,18:10:00,deep,13,NA,NA,13
2021-07-28T22:20:00Z,2021-07-28,18:20:00,deep,11,NA,NA,11
2021-07-28T22:30:00Z,2021-07-28,18:30:00,deep,11,NA,NA,11
2021-07-28T22:40:00Z,2021-07-28,18:40:00,deep,9,NA,NA,9
2021-07-28T22:50:00Z,2021-07-28,18:50:00,deep,3,NA,NA,3
2021-07-28T23:00:00Z,2021-07-28,19:00:00,deep,0,7.69,29.46,0
2021-07-28T23:00:00Z,2021-07-28,19:00:00,deep,0,7.69,29.46,0
2021-07-28T23:00:00Z,2021-07-28,19:00:00,deep,0,7.71,29.46,0
2021-07-28T23:00:00Z,2021-07-28,19:00:00,deep,0,7.68,29.46,0
2021-07-28T23:00:00Z,2021-07-28,19:00:00,deep,0,7.68,29.46,0
2021-07-28T23:00:00Z,2021-07-28,19:00:00,deep,0,7.65,29.46,0
2021-07-28T23:00:00Z,2021-07-28,19:00:00,deep,0,7.62,29.46,0
2021-07-28T23:00:00Z,2021-07-28,19:00:00,deep,0,7.61,29.46,0
2021-07-28T23:00:00Z,2021-07-28,19:00:00,deep,0,7.7,29.46,0
2021-07-28T23:00:00Z,2021-07-28,19:00:00,deep,0,7.66,29.46,0
2021-07-28T23:00:00Z,2021-07-28,19:00:00,deep,0,7.64,29.46,0
2021-07-28T23:00:00Z,2021-07-28,19:00:00,deep,0,7.66,29.46,0
2021-07-28T23:10:00Z,2021-07-28,19:10:00,deep,0,NA,NA,NA
2021-07-28T23:20:00Z,2021-07-28,19:20:00,deep,0,NA,NA,NA
2021-07-28T23:30:00Z,2021-07-28,19:30:00,deep,0,NA,NA,NA
2021-07-28T23:40:00Z,2021-07-28,19:40:00,deep,0,NA,NA,NA
2021-07-28T23:50:00Z,2021-07-28,19:50:00,deep,0,NA,NA,NA
2021-07-29T00:00:00Z,2021-07-28,20:00:00,deep,0,NA,NA,NA
2021-07-29T00:10:00Z,2021-07-28,20:10:00,deep,0,NA,NA,NA
2021-07-29T00:20:00Z,2021-07-28,20:20:00,deep,0,NA,NA,NA
2021-07-29T00:30:00Z,2021-07-28,20:30:00,deep,0,NA,NA,NA
2021-07-29T00:40:00Z,2021-07-28,20:40:00,deep,0,NA,NA,NA
2021-07-29T00:50:00Z,2021-07-28,20:50:00,deep,0,NA,NA,NA
2021-07-29T01:00:00Z,2021-07-28,21:00:00,deep,0,NA,NA,NA
2021-07-29T01:10:00Z,2021-07-28,21:10:00,deep,0,NA,NA,NA
2021-07-29T01:20:00Z,2021-07-28,21:20:00,deep,0,NA,NA,NA
2021-07-29T01:30:00Z,2021-07-28,21:30:00,deep,0,NA,NA,NA
2021-07-29T01:40:00Z,2021-07-28,21:40:00,deep,0,NA,NA,NA
2021-07-29T01:50:00Z,2021-07-28,21:50:00,deep,0,NA,NA,NA
2021-07-29T02:00:00Z,2021-07-28,22:00:00,deep,0,NA,NA,NA
2021-07-29T02:10:00Z,2021-07-28,22:10:00,deep,0,NA,NA,NA
2021-07-29T02:20:00Z,2021-07-28,22:20:00,deep,0,NA,NA,NA
2021-07-29T02:30:00Z,2021-07-28,22:30:00,deep,0,NA,NA,NA
2021-07-29T02:40:00Z,2021-07-28,22:40:00,deep,0,NA,NA,NA
2021-07-29T02:50:00Z,2021-07-28,22:50:00,deep,0,NA,NA,NA
2021-07-29T03:00:00Z,2021-07-28,23:00:00,deep,0,NA,NA,NA
2021-07-29T03:10:00Z,2021-07-28,23:10:00,deep,0,NA,NA,NA
2021-07-29T03:20:00Z,2021-07-28,23:20:00,deep,0,NA,NA,NA
2021-07-29T03:30:00Z,2021-07-28,23:30:00,deep,0,NA,NA,NA
2021-07-29T03:40:00Z,2021-07-28,23:40:00,deep,0,NA,NA,NA
2021-07-29T03:50:00Z,2021-07-28,23:50:00,deep,0,NA,NA,NA
2021-07-29T04:00:00Z,2021-07-28,24:00:00,deep,0,NA,NA,NA
2021-07-28T00:00:00Z,2021-07-28,NA,shallow,NA,6.97,29.38,NA
2021-07-28T00:00:00Z,2021-07-28,NA,shallow,NA,6.92,29.38,NA
2021-07-28T00:00:00Z,2021-07-28,NA,shallow,NA,6.97,29.38,NA
2021-07-28T00:00:00Z,2021-07-28,NA,shallow,NA,6.91,29.38,NA
2021-07-28T00:00:00Z,2021-07-28,NA,shallow,NA,6.88,29.38,NA
2021-07-28T00:00:00Z,2021-07-28,NA,shallow,NA,6.86,29.36,NA
2021-07-28T00:00:00Z,2021-07-28,NA,shallow,NA,6.89,29.36,NA
2021-07-28T00:00:00Z,2021-07-28,NA,shallow,NA,6.96,29.36,NA
2021-07-28T00:00:00Z,2021-07-28,NA,shallow,NA,6.98,29.36,NA
2021-07-28T00:00:00Z,2021-07-28,NA,shallow,NA,6.92,29.34,NA
2021-07-28T00:00:00Z,2021-07-28,NA,shallow,NA,6.98,29.34,NA
2021-07-28T00:00:00Z,2021-07-28,NA,shallow,NA,6.96,29.34,NA
2021-07-28T01:00:00Z,2021-07-28,NA,shallow,NA,6.93,29.34,NA
2021-07-28T01:00:00Z,2021-07-28,NA,shallow,NA,6.91,29.34,NA
2021-07-28T01:00:00Z,2021-07-28,NA,shallow,NA,6.96,29.34,NA
2021-07-28T01:00:00Z,2021-07-28,NA,shallow,NA,6.94,29.32,NA
2021-07-28T01:00:00Z,2021-07-28,NA,shallow,NA,6.94,29.32,NA
2021-07-28T01:00:00Z,2021-07-28,NA,shallow,NA,6.91,29.32,NA
2021-07-28T01:00:00Z,2021-07-28,NA,shallow,NA,6.89,29.32,NA
2021-07-28T01:00:00Z,2021-07-28,NA,shallow,NA,6.84,29.32,NA
2021-07-28T01:00:00Z,2021-07-28,NA,shallow,NA,6.84,29.32,NA
2021-07-28T01:00:00Z,2021-07-28,NA,shallow,NA,6.82,29.32,NA
2021-07-28T01:00:00Z,2021-07-28,NA,shallow,NA,6.8,29.32,NA
2021-07-28T01:00:00Z,2021-07-28,NA,shallow,NA,6.86,29.32,NA
2021-07-28T02:00:00Z,2021-07-28,NA,shallow,NA,6.78,29.32,NA
2021-07-28T02:00:00Z,2021-07-28,NA,shallow,NA,6.87,29.32,NA
2021-07-28T02:00:00Z,2021-07-28,NA,shallow,NA,6.88,29.3,NA
2021-07-28T02:00:00Z,2021-07-28,NA,shallow,NA,6.82,29.3,NA
2021-07-28T02:00:00Z,2021-07-28,NA,shallow,NA,6.87,29.3,NA
2021-07-28T02:00:00Z,2021-07-28,NA,shallow,NA,6.85,29.3,NA
2021-07-28T02:00:00Z,2021-07-28,NA,shallow,NA,6.84,29.3,NA
2021-07-28T02:00:00Z,2021-07-28,NA,shallow,NA,6.78,29.3,NA
2021-07-28T02:00:00Z,2021-07-28,NA,shallow,NA,6.74,29.3,NA
2021-07-28T02:00:00Z,2021-07-28,NA,shallow,NA,6.72,29.3,NA
2021-07-28T02:00:00Z,2021-07-28,NA,shallow,NA,6.69,29.3,NA
2021-07-28T02:00:00Z,2021-07-28,NA,shallow,NA,6.78,29.28,NA
2021-07-28T03:00:00Z,2021-07-28,NA,shallow,NA,6.82,29.28,NA
2021-07-28T03:00:00Z,2021-07-28,NA,shallow,NA,6.78,29.28,NA
2021-07-28T03:00:00Z,2021-07-28,NA,shallow,NA,6.73,29.28,NA
2021-07-28T03:00:00Z,2021-07-28,NA,shallow,NA,6.66,29.28,NA
2021-07-28T03:00:00Z,2021-07-28,NA,shallow,NA,6.65,29.28,NA
2021-07-28T03:00:00Z,2021-07-28,NA,shallow,NA,6.64,29.28,NA
2021-07-28T03:00:00Z,2021-07-28,NA,shallow,NA,6.69,29.28,NA
2021-07-28T03:00:00Z,2021-07-28,NA,shallow,NA,6.65,29.26,NA
2021-07-28T03:00:00Z,2021-07-28,NA,shallow,NA,6.64,29.26,NA
2021-07-28T03:00:00Z,2021-07-28,NA,shallow,NA,6.65,29.26,NA
2021-07-28T03:00:00Z,2021-07-28,NA,shallow,NA,6.68,29.26,NA
2021-07-28T03:00:00Z,2021-07-28,NA,shallow,NA,6.6,29.24,NA
2021-07-28T04:00:00Z,2021-07-28,NA,shallow,NA,6.6,29.24,NA
2021-07-28T04:00:00Z,2021-07-28,NA,shallow,NA,6.62,29.24,NA
2021-07-28T04:00:00Z,2021-07-28,NA,shallow,NA,6.58,29.24,NA
2021-07-28T04:00:00Z,2021-07-28,NA,shallow,NA,6.55,29.24,NA
2021-07-28T04:00:00Z,2021-07-28,NA,shallow,NA,6.59,29.24,NA
2021-07-28T04:00:00Z,2021-07-28,NA,shallow,NA,6.6,29.24,NA
2021-07-28T04:00:00Z,2021-07-28,NA,shallow,NA,6.53,29.22,NA
2021-07-28T04:00:00Z,2021-07-28,NA,shallow,NA,6.47,29.22,NA
2021-07-28T04:00:00Z,2021-07-28,NA,shallow,NA,6.5,29.22,NA
2021-07-28T04:00:00Z,2021-07-28,NA,shallow,NA,6.5,29.22,NA
2021-07-28T04:00:00Z,2021-07-28,NA,shallow,NA,6.5,29.22,NA
2021-07-28T04:00:00Z,2021-07-28,NA,shallow,NA,6.48,29.22,NA
2021-07-28T05:00:00Z,2021-07-28,NA,shallow,NA,6.44,29.2,NA
2021-07-28T05:00:00Z,2021-07-28,NA,shallow,NA,6.42,29.2,NA
2021-07-28T05:00:00Z,2021-07-28,NA,shallow,NA,6.39,29.22,NA
2021-07-28T05:00:00Z,2021-07-28,NA,shallow,NA,6.31,29.22,NA
2021-07-28T05:00:00Z,2021-07-28,NA,shallow,NA,6.31,29.22,NA
2021-07-28T05:00:00Z,2021-07-28,NA,shallow,NA,6.39,29.2,NA
2021-07-28T05:00:00Z,2021-07-28,NA,shallow,NA,6.4,29.2,NA
2021-07-28T05:00:00Z,2021-07-28,NA,shallow,NA,6.44,29.2,NA
2021-07-28T05:00:00Z,2021-07-28,NA,shallow,NA,6.44,29.2,NA
2021-07-28T05:00:00Z,2021-07-28,NA,shallow,NA,6.43,29.18,NA
2021-07-28T05:00:00Z,2021-07-28,NA,shallow,NA,6.4,29.18,NA
2021-07-28T05:00:00Z,2021-07-28,NA,shallow,NA,6.4,29.18,NA
2021-07-28T06:00:00Z,2021-07-28,NA,shallow,NA,6.34,29.18,NA
2021-07-28T06:00:00Z,2021-07-28,NA,shallow,NA,6.32,29.18,NA
2021-07-28T06:00:00Z,2021-07-28,NA,shallow,NA,6.28,29.18,NA
2021-07-28T06:00:00Z,2021-07-28,NA,shallow,NA,6.29,29.2,NA
2021-07-28T06:00:00Z,2021-07-28,NA,shallow,NA,6.27,29.2,NA
2021-07-28T06:00:00Z,2021-07-28,NA,shallow,NA,6.28,29.2,NA
2021-07-28T06:00:00Z,2021-07-28,NA,shallow,NA,6.35,29.2,NA
2021-07-28T06:00:00Z,2021-07-28,NA,shallow,NA,6.49,29.18,NA
2021-07-28T06:00:00Z,2021-07-28,NA,shallow,NA,6.44,29.18,NA
2021-07-28T06:00:00Z,2021-07-28,NA,shallow,NA,6.42,29.18,NA
2021-07-28T06:00:00Z,2021-07-28,NA,shallow,NA,6.43,29.2,NA
2021-07-28T06:00:00Z,2021-07-28,NA,shallow,NA,6.46,29.2,NA
2021-07-28T07:00:00Z,2021-07-28,NA,shallow,NA,6.5,29.2,NA
2021-07-28T07:00:00Z,2021-07-28,NA,shallow,NA,6.54,29.2,NA
2021-07-28T07:00:00Z,2021-07-28,NA,shallow,NA,6.56,29.2,NA
2021-07-28T07:00:00Z,2021-07-28,NA,shallow,NA,6.55,29.2,NA
2021-07-28T07:00:00Z,2021-07-28,NA,shallow,NA,6.53,29.2,NA
2021-07-28T07:00:00Z,2021-07-28,NA,shallow,NA,6.55,29.2,NA
2021-07-28T07:00:00Z,2021-07-28,NA,shallow,NA,6.61,29.2,NA
2021-07-28T07:00:00Z,2021-07-28,NA,shallow,NA,6.61,29.22,NA
2021-07-28T07:00:00Z,2021-07-28,NA,shallow,NA,6.6,29.22,NA
2021-07-28T07:00:00Z,2021-07-28,NA,shallow,NA,6.61,29.22,NA
2021-07-28T07:00:00Z,2021-07-28,NA,shallow,NA,6.63,29.22,NA
2021-07-28T07:00:00Z,2021-07-28,NA,shallow,NA,6.65,29.22,NA
2021-07-28T08:00:00Z,2021-07-28,NA,shallow,NA,6.68,29.24,NA
2021-07-28T08:00:00Z,2021-07-28,NA,shallow,NA,6.7,29.24,NA
2021-07-28T08:00:00Z,2021-07-28,NA,shallow,NA,6.7,29.26,NA
2021-07-28T08:00:00Z,2021-07-28,NA,shallow,NA,6.75,29.26,NA
2021-07-28T08:00:00Z,2021-07-28,NA,shallow,NA,6.77,29.26,NA
2021-07-28T08:00:00Z,2021-07-28,NA,shallow,NA,6.84,29.26,NA
2021-07-28T08:00:00Z,2021-07-28,NA,shallow,NA,6.83,29.26,NA
2021-07-28T08:00:00Z,2021-07-28,NA,shallow,NA,6.87,29.28,NA
2021-07-28T08:00:00Z,2021-07-28,NA,shallow,NA,6.92,29.28,NA
2021-07-28T08:00:00Z,2021-07-28,NA,shallow,NA,7.01,29.28,NA
2021-07-28T08:00:00Z,2021-07-28,NA,shallow,NA,7.01,29.28,NA
2021-07-28T08:00:00Z,2021-07-28,NA,shallow,NA,7.03,29.28,NA
2021-07-28T09:00:00Z,2021-07-28,NA,shallow,NA,6.98,29.28,NA
2021-07-28T09:00:00Z,2021-07-28,NA,shallow,NA,7.03,29.3,NA
2021-07-28T09:00:00Z,2021-07-28,NA,shallow,NA,7.09,29.3,NA
2021-07-28T09:00:00Z,2021-07-28,NA,shallow,NA,7.08,29.3,NA
2021-07-28T09:00:00Z,2021-07-28,NA,shallow,NA,7.11,29.32,NA
2021-07-28T09:00:00Z,2021-07-28,NA,shallow,NA,7.15,29.32,NA
2021-07-28T09:00:00Z,2021-07-28,NA,shallow,NA,7.14,29.32,NA
2021-07-28T09:00:00Z,2021-07-28,NA,shallow,NA,7.14,29.32,NA
2021-07-28T09:00:00Z,2021-07-28,NA,shallow,NA,7.2,29.34,NA
2021-07-28T09:00:00Z,2021-07-28,NA,shallow,NA,7.2,29.34,NA
2021-07-28T09:00:00Z,2021-07-28,NA,shallow,NA,7.25,29.34,NA
2021-07-28T09:00:00Z,2021-07-28,NA,shallow,NA,7.33,29.36,NA
2021-07-28T10:00:00Z,2021-07-28,NA,shallow,NA,7.27,29.38,NA
2021-07-28T10:00:00Z,2021-07-28,NA,shallow,NA,7.32,29.38,NA
2021-07-28T10:00:00Z,2021-07-28,NA,shallow,NA,7.41,29.38,NA
2021-07-28T10:00:00Z,2021-07-28,NA,shallow,NA,7.4,29.38,NA
2021-07-28T10:00:00Z,2021-07-28,NA,shallow,NA,7.46,29.38,NA
2021-07-28T10:00:00Z,2021-07-28,NA,shallow,NA,7.47,29.4,NA
2021-07-28T10:00:00Z,2021-07-28,NA,shallow,NA,7.56,29.4,NA
2021-07-28T10:00:00Z,2021-07-28,NA,shallow,NA,7.56,29.4,NA
2021-07-28T10:00:00Z,2021-07-28,NA,shallow,NA,7.51,29.4,NA
2021-07-28T10:00:00Z,2021-07-28,NA,shallow,NA,7.51,29.42,NA
2021-07-28T10:00:00Z,2021-07-28,NA,shallow,NA,7.54,29.42,NA
2021-07-28T10:00:00Z,2021-07-28,NA,shallow,NA,7.5,29.42,NA
2021-07-28T11:00:00Z,2021-07-28,NA,shallow,NA,7.41,29.42,NA
2021-07-28T11:00:00Z,2021-07-28,NA,shallow,NA,7.55,29.42,NA
2021-07-28T11:00:00Z,2021-07-28,NA,shallow,NA,7.49,29.42,NA
2021-07-28T11:00:00Z,2021-07-28,NA,shallow,NA,7.51,29.42,NA
2021-07-28T11:00:00Z,2021-07-28,NA,shallow,NA,7.5,29.44,NA
2021-07-28T11:00:00Z,2021-07-28,NA,shallow,NA,7.47,29.44,NA
2021-07-28T11:00:00Z,2021-07-28,NA,shallow,NA,7.49,29.46,NA
2021-07-28T11:00:00Z,2021-07-28,NA,shallow,NA,7.47,29.46,NA
2021-07-28T11:00:00Z,2021-07-28,NA,shallow,NA,7.55,29.46,NA
2021-07-28T11:00:00Z,2021-07-28,NA,shallow,NA,7.49,29.48,NA
2021-07-28T11:00:00Z,2021-07-28,NA,shallow,NA,7.47,29.48,NA
2021-07-28T11:00:00Z,2021-07-28,NA,shallow,NA,7.48,29.46,NA
2021-07-28T12:00:00Z,2021-07-28,NA,shallow,NA,7.45,29.48,NA
2021-07-28T12:00:00Z,2021-07-28,NA,shallow,NA,7.46,29.48,NA
2021-07-28T12:00:00Z,2021-07-28,NA,shallow,NA,7.54,29.5,NA
2021-07-28T12:00:00Z,2021-07-28,NA,shallow,NA,7.58,29.5,NA
2021-07-28T12:00:00Z,2021-07-28,NA,shallow,NA,7.6,29.5,NA
2021-07-28T12:00:00Z,2021-07-28,NA,shallow,NA,7.55,29.5,NA
2021-07-28T12:00:00Z,2021-07-28,NA,shallow,NA,7.6,29.52,NA
2021-07-28T12:00:00Z,2021-07-28,NA,shallow,NA,7.52,29.52,NA
2021-07-28T12:00:00Z,2021-07-28,NA,shallow,NA,7.57,29.52,NA
2021-07-28T12:00:00Z,2021-07-28,NA,shallow,NA,7.61,29.52,NA
2021-07-28T12:00:00Z,2021-07-28,NA,shallow,NA,7.57,29.52,NA
2021-07-28T12:00:00Z,2021-07-28,NA,shallow,NA,7.55,29.52,NA
2021-07-28T13:00:00Z,2021-07-28,NA,shallow,NA,7.61,29.52,NA
2021-07-28T13:00:00Z,2021-07-28,NA,shallow,NA,7.63,29.52,NA
2021-07-28T13:00:00Z,2021-07-28,NA,shallow,NA,7.64,29.52,NA
2021-07-28T13:00:00Z,2021-07-28,NA,shallow,NA,7.62,29.52,NA
2021-07-28T13:00:00Z,2021-07-28,NA,shallow,NA,7.57,29.54,NA
2021-07-28T13:00:00Z,2021-07-28,NA,shallow,NA,7.62,29.54,NA
2021-07-28T13:00:00Z,2021-07-28,NA,shallow,NA,7.65,29.54,NA
2021-07-28T13:00:00Z,2021-07-28,NA,shallow,NA,7.6,29.56,NA
2021-07-28T13:00:00Z,2021-07-28,NA,shallow,NA,7.64,29.56,NA
2021-07-28T13:00:00Z,2021-07-28,NA,shallow,NA,7.69,29.56,NA
2021-07-28T13:00:00Z,2021-07-28,NA,shallow,NA,7.75,29.56,NA
2021-07-28T13:00:00Z,2021-07-28,NA,shallow,NA,7.63,29.54,NA
2021-07-28T14:00:00Z,2021-07-28,NA,shallow,NA,7.57,29.54,NA
2021-07-28T14:00:00Z,2021-07-28,NA,shallow,NA,7.55,29.52,NA
2021-07-28T14:00:00Z,2021-07-28,NA,shallow,NA,7.51,29.52,NA
2021-07-28T14:00:00Z,2021-07-28,NA,shallow,NA,7.52,29.52,NA
2021-07-28T14:00:00Z,2021-07-28,NA,shallow,NA,7.57,29.52,NA
2021-07-28T14:00:00Z,2021-07-28,NA,shallow,NA,7.55,29.52,NA
2021-07-28T14:00:00Z,2021-07-28,NA,shallow,NA,7.54,29.52,NA
2021-07-28T14:00:00Z,2021-07-28,NA,shallow,NA,7.52,29.5,NA
2021-07-28T14:00:00Z,2021-07-28,NA,shallow,NA,7.51,29.5,NA
2021-07-28T14:00:00Z,2021-07-28,NA,shallow,NA,7.51,29.5,NA
2021-07-28T14:00:00Z,2021-07-28,NA,shallow,NA,7.5,29.5,NA
2021-07-28T14:00:00Z,2021-07-28,NA,shallow,NA,7.5,29.5,NA
2021-07-28T15:00:00Z,2021-07-28,NA,shallow,NA,7.51,29.5,NA
2021-07-28T15:00:00Z,2021-07-28,NA,shallow,NA,7.51,29.5,NA
2021-07-28T15:00:00Z,2021-07-28,NA,shallow,NA,7.54,29.5,NA
2021-07-28T15:00:00Z,2021-07-28,NA,shallow,NA,7.51,29.48,NA
2021-07-28T15:00:00Z,2021-07-28,NA,shallow,NA,7.5,29.5,NA
2021-07-28T15:00:00Z,2021-07-28,NA,shallow,NA,7.48,29.5,NA
2021-07-28T15:00:00Z,2021-07-28,NA,shallow,NA,7.47,29.48,NA
2021-07-28T15:00:00Z,2021-07-28,NA,shallow,NA,7.47,29.48,NA
2021-07-28T15:00:00Z,2021-07-28,NA,shallow,NA,7.46,29.48,NA
2021-07-28T15:00:00Z,2021-07-28,NA,shallow,NA,7.46,29.48,NA
2021-07-28T15:00:00Z,2021-07-28,NA,shallow,NA,7.46,29.48,NA
2021-07-28T15:00:00Z,2021-07-28,NA,shallow,NA,7.48,29.48,NA
2021-07-28T16:00:00Z,2021-07-28,NA,shallow,NA,7.47,29.48,NA
2021-07-28T16:00:00Z,2021-07-28,NA,shallow,NA,7.47,29.48,NA
2021-07-28T16:00:00Z,2021-07-28,NA,shallow,NA,7.46,29.48,NA
2021-07-28T16:00:00Z,2021-07-28,NA,shallow,NA,7.47,29.48,NA
2021-07-28T16:00:00Z,2021-07-28,NA,shallow,NA,7.47,29.48,NA
2021-07-28T16:00:00Z,2021-07-28,NA,shallow,NA,7.46,29.48,NA
2021-07-28T16:00:00Z,2021-07-28,NA,shallow,NA,7.5,29.48,NA
2021-07-28T16:00:00Z,2021-07-28,NA,shallow,NA,7.5,29.48,NA
2021-07-28T16:00:00Z,2021-07-28,NA,shallow,NA,7.54,29.5,NA
2021-07-28T16:00:00Z,2021-07-28,NA,shallow,NA,7.56,29.5,NA
2021-07-28T16:00:00Z,2021-07-28,NA,shallow,NA,7.59,29.5,NA
2021-07-28T16:00:00Z,2021-07-28,NA,shallow,NA,7.55,29.5,NA
2021-07-28T17:00:00Z,2021-07-28,NA,shallow,NA,7.56,29.5,NA
2021-07-28T17:00:00Z,2021-07-28,NA,shallow,NA,7.56,29.5,NA
2021-07-28T17:00:00Z,2021-07-28,NA,shallow,NA,7.57,29.5,NA
2021-07-28T17:00:00Z,2021-07-28,NA,shallow,NA,7.57,29.5,NA
